Date,Departure Airport,Arrival Airport,Flight Number,Flight Time,STD,ATD,STA,Status,StatusText,StatusTime,Callsign,AIRCRAFT,TYPE CODE,MODE S,AIRLINE,Code,OPERATOR,Code2
10 Jan 2025,Bangkok (BKK),Copenhagen (CPH),TG950,11:23,12:05 AM,12:55 AM,12:20 PM,Landed 12:18 PM,Landed,12:18 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Kuala Lumpur (KUL),Bangkok (BKK),TG418,1:49,08:05 PM,08:59 PM,10:10 PM,Landed 10:48 PM,Landed,10:48 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Kuala Lumpur (KUL),TG417,2:02,04:45 PM,05:41 PM,06:55 PM,Landed 07:43 PM,Landed,07:43 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,7:04,08:35 AM,08:56 AM,03:40 PM,Landed 04:00 PM,Landed,04:00 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,4:47,11:15 PM,11:35 PM,04:55 AM,Landed 04:22 AM,Landed,04:22 AM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG601,2:34,11:45 AM,12:25 PM,02:25 PM,Landed 02:59 PM,Landed,02:59 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG600,2:00,08:00 AM,08:36 AM,10:45 AM,Landed 10:37 AM,Landed,10:37 AM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Delhi (DEL),TG315,—,N/A,N/A,N/A,Unknown N/A,Unknown,N/A,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Delhi (DEL),Bangkok (BKK),TG316,3:18,01:50 AM,02:24 AM,05:45 AM,Landed 05:42 AM,Landed,05:42 AM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Delhi (DEL),TG315,3:57,08:00 PM,08:28 PM,12:30 AM,Landed 12:25 AM,Landed,12:25 AM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,6:49,09:45 AM,10:03 AM,05:05 PM,Landed 04:52 PM,Landed,04:52 PM,HS-TKP,Boeing 777-3AL(ER),B77W,885170,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,—,09:45 AM,10:01 AM,05:05 PM,Estimated 04:48 PM,Estimated,04:48 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,4:57,11:55 PM,12:19 AM,05:40 AM,Landed 05:15 AM,Landed,05:15 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,London (LHR),Bangkok (BKK),TG917,11:10,04:35 AM,06:15 AM,04:00 PM,Landed 05:25 PM,Landed,05:25 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),London (LHR),TG916,12:09,01:20 PM,04:26 PM,02:35 AM,Landed 04:35 AM,Landed,04:35 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG921,9:58,07:45 PM,08:24 PM,06:25 AM,Landed 06:23 AM,Landed,06:23 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG920,11:18,11:40 PM,12:33 AM,11:55 AM,Landed 11:51 AM,Landed,11:51 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,6:24,08:35 AM,09:04 AM,03:40 PM,Landed 03:28 PM,Landed,03:28 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,4:59,11:15 PM,12:09 AM,04:55 AM,Landed 05:08 AM,Landed,05:08 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,7:08,09:45 AM,10:08 AM,05:05 PM,Landed 05:16 PM,Landed,05:16 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,4:54,11:55 PM,12:30 AM,05:40 AM,Landed 05:24 AM,Landed,05:24 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,7:13,09:45 AM,10:17 AM,05:05 PM,Landed 05:30 PM,Landed,05:30 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,5:00,11:55 PM,12:38 AM,05:40 AM,Landed 05:38 AM,Landed,05:38 AM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
07 Jan 2025,London (LHR),Bangkok (BKK),TG917,10:53,04:35 AM,05:02 AM,04:00 PM,Landed 03:55 PM,Landed,03:55 PM,HS-TKQ,Boeing 777-3AL(ER),B77W,885171,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Paris (CDG),TG930,—,12:05 AM,12:31 AM,12:50 PM,Estimated 12:26 PM,Estimated,12:26 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG601,2:32,11:45 AM,12:17 PM,02:25 PM,Landed 02:48 PM,Landed,02:48 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG600,1:59,08:00 AM,08:36 AM,10:45 AM,Landed 10:35 AM,Landed,10:35 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG923,10:14,02:55 AM,06:05 PM,01:45 PM,Landed 04:19 AM,Landed,04:19 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG922,11:48,12:40 PM,04:24 PM,01:05 AM,Landed 04:12 AM,Landed,04:12 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG923,10:53,02:55 AM,03:14 AM,01:45 PM,Landed 02:07 PM,Landed,02:07 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG922,11:24,12:40 PM,01:11 PM,01:05 AM,Landed 12:35 AM,Landed,12:35 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG921,10:22,07:45 PM,07:56 PM,06:25 AM,Landed 06:18 AM,Landed,06:18 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG920,11:09,11:40 PM,12:28 AM,11:55 AM,Landed 11:37 AM,Landed,11:37 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,6:46,08:35 AM,09:26 AM,03:40 PM,Landed 04:12 PM,Landed,04:12 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,4:56,11:15 PM,11:51 PM,04:55 AM,Landed 04:47 AM,Landed,04:47 AM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Osaka (KIX),Bangkok (BKK),TG673,5:56,03:25 PM,03:41 PM,10:00 PM,Landed 09:37 PM,Landed,09:37 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Osaka (KIX),TG672,4:38,08:15 AM,08:43 AM,01:45 PM,Landed 01:20 PM,Landed,01:20 PM,HS-TKR,Boeing 777-3AL(ER),B77W,885172,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,—,08:35 AM,08:50 AM,03:40 PM,Estimated 03:29 PM,Estimated,03:29 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,4:54,11:15 PM,11:35 PM,04:55 AM,Landed 04:29 AM,Landed,04:29 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,6:39,08:35 AM,08:55 AM,03:40 PM,Landed 03:35 PM,Landed,03:35 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,5:00,11:15 PM,12:08 AM,04:55 AM,Landed 05:08 AM,Landed,05:08 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,London (LHR),Bangkok (BKK),TG917,11:03,04:35 AM,05:07 AM,04:00 PM,Landed 04:10 PM,Landed,04:10 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),London (LHR),TG916,12:29,01:20 PM,01:52 PM,02:35 AM,Landed 02:22 AM,Landed,02:22 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG921,10:26,07:45 PM,07:55 PM,06:25 AM,Landed 06:21 AM,Landed,06:21 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG920,11:20,11:40 PM,12:30 AM,11:55 AM,Landed 11:50 AM,Landed,11:50 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Osaka (KIX),Bangkok (BKK),TG673,5:59,03:25 PM,03:43 PM,10:00 PM,Landed 09:42 PM,Landed,09:42 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Osaka (KIX),TG672,4:47,08:15 AM,09:04 AM,01:45 PM,Landed 01:50 PM,Landed,01:50 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Paris (CDG),Bangkok (BKK),TG931,10:45,06:30 PM,06:46 PM,06:00 AM,Landed 05:31 AM,Landed,05:31 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Paris (CDG),TG930,11:57,12:05 AM,12:51 AM,12:50 PM,Landed 12:48 PM,Landed,12:48 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Taipei (TPE),Bangkok (BKK),TG633,3:34,12:55 PM,01:22 PM,04:50 PM,Landed 04:56 PM,Landed,04:56 PM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Taipei (TPE),TG632,2:55,08:15 AM,08:44 AM,11:45 AM,Landed 11:39 AM,Landed,11:39 AM,HS-TKU,Boeing 777-3D7(ER),B77W,885175,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Bangkok (BKK),Osaka (KIX),TG672,—,08:15 AM,08:44 AM,01:45 PM,Estimated 01:26 PM,Estimated,01:26 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Paris (CDG),Bangkok (BKK),TG931,10:54,06:30 PM,06:42 PM,06:00 AM,Landed 05:36 AM,Landed,05:36 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Paris (CDG),TG930,11:49,12:05 AM,12:39 AM,12:50 PM,Landed 12:28 PM,Landed,12:28 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,6:55,09:45 AM,09:58 AM,05:05 PM,Landed 04:53 PM,Landed,04:53 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,5:05,11:55 PM,01:14 AM,05:40 AM,Landed 06:20 AM,Landed,06:20 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Zurich (ZRH),Bangkok (BKK),TG971,10:11,07:15 PM,07:47 PM,06:10 AM,Landed 05:58 AM,Landed,05:58 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Zurich (ZRH),TG970,11:14,12:35 AM,02:26 AM,12:55 PM,Landed 01:40 PM,Landed,01:40 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Taipei (TPE),Bangkok (BKK),TG633,3:55,12:55 PM,01:28 PM,04:50 PM,Landed 05:24 PM,Landed,05:24 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Taipei (TPE),TG632,3:04,08:15 AM,08:43 AM,11:45 AM,Landed 11:47 AM,Landed,11:47 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Zurich (ZRH),Bangkok (BKK),TG971,10:40,07:15 PM,07:38 PM,06:10 AM,Landed 06:18 AM,Landed,06:18 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Zurich (ZRH),TG970,11:34,12:35 AM,01:12 AM,12:55 PM,Landed 12:47 PM,Landed,12:47 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG601,2:31,11:45 AM,12:34 PM,02:25 PM,Landed 03:05 PM,Landed,03:05 PM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG600,2:05,08:00 AM,08:50 AM,10:45 AM,Landed 10:55 AM,Landed,10:55 AM,HS-TKV,Boeing 777-3D7(ER),B77W,885176,Thai Airways,TG / THA,Thai Airways,TG / THA
15 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG921,—,07:45 PM,N/A,06:25 AM,Estimated departure 07:45 PM,Estimated departure,07:45 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG920,—,11:40 PM,12:22 AM,11:55 AM,Estimated 11:52 AM,Estimated,11:52 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Osaka (KIX),Bangkok (BKK),TG673,6:06,03:25 PM,03:34 PM,10:00 PM,Landed 09:39 PM,Landed,09:39 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Osaka (KIX),TG672,4:38,08:15 AM,08:55 AM,01:45 PM,Landed 01:33 PM,Landed,01:33 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG921,10:25,07:45 PM,08:04 PM,06:25 AM,Landed 06:30 AM,Landed,06:30 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG920,11:39,11:40 PM,12:14 AM,11:55 AM,Landed 11:53 AM,Landed,11:53 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Paris (CDG),Bangkok (BKK),TG931,10:40,06:30 PM,06:42 PM,06:00 AM,Landed 05:22 AM,Landed,05:22 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Paris (CDG),TG930,12:11,12:05 AM,12:38 AM,12:50 PM,Landed 12:49 PM,Landed,12:49 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG601,2:33,11:45 AM,12:28 PM,02:25 PM,Landed 03:01 PM,Landed,03:01 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG600,2:09,08:00 AM,08:22 AM,10:45 AM,Landed 10:31 AM,Landed,10:31 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Delhi (DEL),Bangkok (BKK),TG316,3:28,01:50 AM,02:20 AM,05:45 AM,Landed 05:48 AM,Landed,05:48 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Delhi (DEL),TG315,3:57,08:00 PM,08:21 PM,12:30 AM,Landed 12:17 AM,Landed,12:17 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Taipei (TPE),Bangkok (BKK),TG633,3:41,12:55 PM,01:09 PM,04:50 PM,Landed 04:49 PM,Landed,04:49 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Taipei (TPE),TG632,2:57,08:15 AM,08:54 AM,11:45 AM,Landed 11:51 AM,Landed,11:51 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Zurich (ZRH),Bangkok (BKK),TG971,10:04,07:15 PM,07:41 PM,06:10 AM,Landed 05:46 AM,Landed,05:46 AM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
07 Jan 2025,Bangkok (BKK),Zurich (ZRH),TG970,11:52,12:35 AM,01:08 AM,12:55 PM,Landed 01:01 PM,Landed,01:01 PM,HS-TKW,Boeing 777-3D7(ER),B77W,885177,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Bangkok (DMK),TG8407,0:20,06:25 PM,06:25 PM,06:45 PM,Landed 06:45 PM,Landed,06:45 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,6:54,09:45 AM,10:13 AM,05:05 PM,Landed 05:07 PM,Landed,05:07 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,5:01,11:55 PM,01:34 AM,05:40 AM,Landed 06:35 AM,Landed,06:35 AM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Singapore (SIN),Bangkok (BKK),TG408,1:53,06:15 PM,09:12 PM,08:35 PM,Landed 11:05 PM,Landed,11:05 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Bangkok (BKK),Singapore (SIN),TG407,2:05,02:55 PM,05:45 PM,05:15 PM,Landed 07:50 PM,Landed,07:50 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Tokyo (HND),Bangkok (BKK),TG683,6:36,08:35 AM,09:08 AM,03:40 PM,Landed 03:44 PM,Landed,03:44 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Tokyo (HND),TG682,4:55,11:15 PM,11:47 PM,04:55 AM,Landed 04:42 AM,Landed,04:42 AM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Tokyo (NRT),Bangkok (BKK),TG643,7:02,09:45 AM,10:12 AM,05:05 PM,Landed 05:14 PM,Landed,05:14 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Tokyo (NRT),TG642,4:52,11:55 PM,12:52 AM,05:40 AM,Landed 05:44 AM,Landed,05:44 AM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Osaka (KIX),Bangkok (BKK),TG673,6:04,03:25 PM,03:35 PM,10:00 PM,Landed 09:39 PM,Landed,09:39 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
11 Jan 2025,Bangkok (BKK),Osaka (KIX),TG672,4:41,08:15 AM,08:36 AM,01:45 PM,Landed 01:18 PM,Landed,01:18 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
10 Jan 2025,Zurich (ZRH),Bangkok (BKK),TG971,10:24,07:15 PM,07:28 PM,06:10 AM,Landed 05:52 AM,Landed,05:52 AM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
09 Jan 2025,Bangkok (BKK),Zurich (ZRH),TG970,11:19,12:35 AM,01:02 AM,12:55 PM,Landed 12:21 PM,Landed,12:21 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,London (LHR),Bangkok (BKK),TG917,11:05,04:35 AM,04:55 AM,04:00 PM,Landed 04:01 PM,Landed,04:01 PM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
08 Jan 2025,Bangkok (BKK),London (LHR),TG916,12:53,01:20 PM,01:45 PM,02:35 AM,Landed 02:39 AM,Landed,02:39 AM,HS-TKX,Boeing 777-3D7(ER),B77W,885178,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Frankfurt (FRA),Bangkok (BKK),TG923,—,02:55 AM,03:33 AM,01:45 PM,Estimated 01:38 PM,Estimated,01:38 PM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
14 Jan 2025,Bangkok (BKK),Frankfurt (FRA),TG922,11:32,12:40 PM,01:30 PM,01:05 AM,Landed 01:02 AM,Landed,01:02 AM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
13 Jan 2025,Copenhagen (CPH),Bangkok (BKK),TG951,10:21,07:50 PM,07:58 PM,06:20 AM,Landed 06:19 AM,Landed,06:19 AM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Copenhagen (CPH),TG950,12:01,12:05 AM,12:56 AM,12:20 PM,Landed 12:57 PM,Landed,12:57 PM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Kuala Lumpur (KUL),Bangkok (BKK),TG418,1:48,08:05 PM,08:48 PM,10:10 PM,Landed 10:36 PM,Landed,10:36 PM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Kuala Lumpur (KUL),TG417,1:52,04:45 PM,05:38 PM,06:55 PM,Landed 07:30 PM,Landed,07:30 PM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Hong Kong (HKG),Bangkok (BKK),TG601,2:52,11:45 AM,12:40 PM,02:25 PM,Landed 03:33 PM,Landed,03:33 PM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
12 Jan 2025,Bangkok (BKK),Hong Kong (HKG),TG600,2:00,08:00 AM,08:45 AM,10:45 AM,Landed 10:45 AM,Landed,10:45 AM,HS-TKY,Boeing 777-3D7(ER),B77W,885179,Thai Airways,TG / THA,Thai Airways,TG / THA
